prestamo_id,cliente_sk,fecha_sk,producto_sk,monto,tasa_interes,plazo_meses,ingreso_estimado,costo_fondeo_estimado,score_riesgo,max_dias_mora,es_default,margen_estimado
2572,2899,2783,8,24183.24,0.1585,48,15332.17,5320.31,55.37,51,False,10011.86
2573,2900,848,8,38447.25,0.1691,36,19504.29,6343.8,30.16,68,False,13160.49
2574,2901,2470,9,67310.28,0.091,240,122504.71,64617.87,24.12,110,True,57886.84
2575,2901,747,7,5828.2,0.1916,48,4466.73,1398.77,29.48,106,True,3067.96
2576,2902,1979,7,2878.65,0.1534,24,883.17,345.44,41.41,193,True,537.73
2577,2902,2670,8,14979.0,0.129,60,9661.45,4119.23,40.12,59,False,5542.22
2578,2903,755,8,12449.58,0.1564,72,11682.69,4108.36,21.42,107,True,7574.33
2579,2906,1296,9,68038.02,0.0759,240,103281.71,65316.5,23.18,200,True,37965.21
2580,2906,1646,7,34755.01,0.1652,24,11483.06,4170.6,27.53,81,False,7312.46
2581,2909,2478,8,21659.34,0.1721,24,7455.14,2382.53,23.12,118,True,5072.61
2582,2910,2559,7,40916.22,0.1714,48,28052.16,9819.89,60.46,84,False,18232.27
2583,2911,2663,8,30105.98,0.1494,72,26987.0,9934.97,64.41,0,False,17052.03
2584,2913,2202,8,25448.68,0.1678,24,8540.58,2799.35,57.16,102,True,5741.23
2585,2913,2360,8,25918.65,0.1183,48,12264.71,5702.1,56.52,60,False,6562.61
2586,2915,3000,9,68531.81,0.09,60,30839.31,16447.63,70.59,66,False,14391.68
2587,2915,2972,8,25855.98,0.1798,48,18595.62,5688.32,72.86,0,False,12907.3
2588,2917,1524,9,63563.74,0.0953,120,60576.24,30510.6,35.56,70,False,30065.64
2589,2917,1509,8,19664.75,0.1144,36,6748.94,3244.68,39.07,101,True,3504.26
2590,2921,2184,9,63214.51,0.1069,120,67576.31,30342.96,42.33,73,False,37233.35
2591,2921,2005,7,16399.65,0.1442,12,2364.83,983.98,46.66,99,True,1380.85
2592,2922,1779,8,27360.26,0.1637,48,17915.5,6019.26,39.02,81,False,11896.24
2593,2922,1484,7,19126.35,0.249,60,23812.31,5737.9,39.6,113,True,18074.41
2594,2923,2629,7,2308.89,0.2758,48,2547.17,554.13,46.39,116,True,1993.04
2595,2924,3059,7,24362.63,0.1736,60,21146.76,7308.79,73.12,0,False,13837.97
2596,2924,3051,9,65097.06,0.0971,60,31604.62,15623.29,71.17,0,False,15981.33
2597,2925,1777,8,36806.78,0.1771,36,19555.44,6073.12,38.36,149,True,13482.32
2598,2926,2121,9,50357.46,0.1011,180,76367.09,36257.37,30.98,127,True,40109.72
2599,2926,1330,7,14146.5,0.2328,24,6586.61,1697.58,35.49,145,True,4889.03
2600,2927,2452,9,55340.03,0.0739,120,40896.28,26563.21,53.61,101,True,14333.07
2601,2928,3062,7,14960.81,0.2186,36,9811.3,2692.95,71.48,0,False,7118.35
2602,2929,302,7,25885.59,0.1308,48,13543.34,6212.54,23.32,116,True,7330.8
2603,2930,2874,8,65115.03,0.1439,60,46850.26,17906.63,31.36,0,False,28943.63
2604,2930,1470,9,75984.66,0.078,180,88902.05,54708.96,28.93,112,True,34193.09
2605,2931,3065,9,70357.82,0.1162,180,122633.68,50657.63,25.32,0,False,71976.05
2606,2932,2381,7,28314.45,0.1897,12,5371.25,1698.87,53.3,0,False,3672.38
2607,2933,2902,7,17198.05,0.2247,24,7728.8,2063.77,64.42,0,False,5665.03
2608,2934,2932,9,75538.24,0.1051,60,39695.35,18129.18,65.48,84,False,21566.17
2609,2935,3029,8,62876.96,0.1252,60,39360.98,17291.16,69.81,0,False,22069.82
2610,2937,2905,8,14467.0,0.1252,48,7245.07,3182.74,60.16,0,False,4062.33
2611,2938,2487,8,17590.82,0.1411,24,4964.13,1934.99,21.63,72,False,3029.14
2612,2939,2136,9,53337.25,0.1021,60,27228.67,12800.94,26.42,113,True,14427.73
2613,2942,1894,8,26554.85,0.1123,24,5964.22,2921.03,45.8,115,True,3043.19
2614,2943,1041,7,6121.14,0.2063,60,6313.96,1836.34,25.36,116,True,4477.62
2615,2943,2516,7,46161.55,0.1822,24,16821.27,5539.39,24.21,98,True,11281.88
2616,2944,2829,7,13012.83,0.2491,12,3241.5,780.77,60.78,111,True,2460.73
2617,2945,2320,9,64949.55,0.1185,60,38482.61,15587.89,41.0,150,True,22894.72
2618,2945,1946,8,20480.01,0.1638,72,20127.75,6758.4,43.22,110,True,13369.35
2619,2947,1817,8,37695.12,0.1036,48,15620.86,8292.93,23.73,87,False,7327.93
2620,2948,1812,7,7063.78,0.124,24,1751.82,847.65,25.18,148,True,904.17
2621,2948,2801,8,10160.64,0.1389,72,8467.88,3353.01,24.5,0,False,5114.87
2622,2949,2588,9,73559.96,0.0975,180,107581.44,52963.17,54.96,4,False,54618.27
2623,2951,2694,9,59198.57,0.0819,60,24241.81,14207.66,55.45,128,True,10034.15
2624,2953,2774,8,42092.64,0.1092,72,27579.1,13890.57,46.56,19,False,13688.53
2625,2954,332,8,102199.42,0.1625,48,66429.62,22483.87,21.63,138,True,43945.75
2626,2955,1489,7,16060.3,0.1437,48,9231.46,3854.47,35.71,110,True,5376.99
2627,2957,2547,8,74430.6,0.13,36,29027.93,12281.05,47.76,107,True,16746.88
2628,2958,1741,9,59288.52,0.0824,120,48853.74,28458.49,35.29,148,True,20395.25
2629,2958,2074,9,57704.67,0.1154,180,99886.78,41547.36,34.58,105,True,58339.42
2630,2959,603,8,29658.97,0.1033,60,15318.86,8156.22,19.67,111,True,7162.64
2631,2959,1695,7,32178.73,0.2264,12,7285.26,1930.72,20.47,109,True,5354.54
2632,2960,2955,7,8881.42,0.202,48,7176.19,2131.54,69.29,0,False,5044.65
2633,2960,2968,9,59934.58,0.0835,180,75068.06,43152.9,64.53,0,False,31915.16
2634,2961,2545,8,14736.79,0.1635,60,12047.33,4052.62,46.46,55,False,7994.71
2635,2962,3034,8,11216.68,0.114,36,3836.1,1850.75,70.84,0,False,1985.35
2636,2962,3022,8,19745.32,0.1641,72,19441.24,6515.96,70.16,0,False,12925.28
2637,2963,3063,7,7082.74,0.2751,60,9742.31,2124.82,63.64,0,False,7617.49
2638,2964,3000,9,62160.87,0.0971,180,90537.31,44755.83,68.39,0,False,45781.48
2639,2968,1669,8,20406.31,0.1556,60,15876.11,5611.74,25.93,197,True,10264.37
2640,2969,2615,9,74007.5,0.1016,60,37595.81,17761.8,56.73,115,True,19834.01
2641,2970,2241,9,57082.97,0.0881,180,75435.14,41099.74,36.47,107,True,34335.4
2642,2971,2919,9,53003.89,0.0808,240,85654.29,50883.73,42.93,89,False,34770.56
2643,2972,1892,7,40762.75,0.2119,36,25912.88,7337.3,26.73,117,True,18575.58
2644,2973,3070,8,11398.79,0.1252,36,4281.39,1880.8,73.88,0,False,2400.59
2645,2974,1998,7,10713.75,0.2043,48,8755.28,2571.3,36.3,95,True,6183.98
2646,2974,2473,9,138325.15,0.1081,60,74764.74,33198.04,29.96,86,False,41566.7
2647,2976,1872,9,57932.03,0.0969,120,56136.14,27807.37,24.46,68,False,28328.77
2648,2976,1911,7,42894.17,0.1346,36,17320.67,7720.95,26.24,128,True,9599.72
2649,2977,2752,8,62524.31,0.098,24,12254.76,6877.67,59.06,0,False,5377.09
2650,2977,2278,7,21851.78,0.2465,36,16159.39,3933.32,61.51,134,True,12226.07
2651,2978,1745,8,11585.84,0.1217,48,5639.99,2548.88,28.8,103,True,3091.11
2652,2979,2179,8,57461.01,0.1198,36,20651.49,9481.07,45.24,129,True,11170.42
2653,2980,587,8,42080.73,0.113,60,23775.61,11572.2,19.75,113,True,12203.41
2654,2980,356,7,38539.85,0.1911,12,7364.97,2312.39,20.62,0,False,5052.58
2655,2981,2354,8,32137.47,0.1275,72,24585.16,10605.37,27.15,140,True,13979.79
2656,2982,1777,8,40039.45,0.1467,24,11747.57,4404.34,36.74,85,False,7343.23
2657,2983,2749,7,4102.65,0.1295,24,1062.59,492.32,65.45,106,True,570.27
2658,2983,2745,7,40164.52,0.2791,24,22419.84,4819.74,64.4,308,True,17600.1
2659,2984,1196,8,26689.24,0.1719,60,22939.4,7339.54,21.13,79,False,15599.86
2660,2986,683,8,20779.06,0.1081,72,13477.3,6857.09,27.03,117,True,6620.21
2661,2987,2328,7,34970.43,0.1836,12,6420.57,2098.23,33.3,0,False,4322.34
2662,2990,2735,7,43758.39,0.2471,24,21625.4,5251.01,67.06,30,False,16374.39
2663,2993,2955,8,28135.93,0.1053,48,11850.85,6189.9,29.92,0,False,5660.95
2664,2994,2986,9,57942.37,0.1018,60,29492.67,13906.17,66.16,57,False,15586.5
2665,2995,2277,9,74394.89,0.0807,180,90055.01,53564.32,22.32,150,True,36490.69
2666,2996,3039,9,69616.1,0.0918,60,31953.79,16707.86,69.49,0,False,15245.93
2667,2996,2925,7,43552.95,0.129,24,11236.66,5226.35,71.25,174,True,6010.31
2668,2997,2236,8,10495.51,0.1054,72,6637.36,3463.52,58.26,95,True,3173.84
2669,2998,3041,9,52648.76,0.0854,120,44962.04,25271.4,32.71,31,False,19690.64
2670,2998,2744,8,15668.44,0.1506,36,7079.0,2585.29,35.97,123,True,4493.71
2671,3000,3034,8,30433.06,0.1575,24,9586.41,3347.64,52.53,68,False,6238.77
2672,3000,2088,9,60250.9,0.1015,60,30577.33,14460.22,50.14,79,False,16117.11
2673,3001,2993,7,3645.28,0.2763,36,3021.57,656.15,66.04,117,True,2365.42
2674,3002,1428,9,56876.79,0.0809,180,69019.98,40951.29,32.32,106,True,28068.69
2675,3002,2569,9,72321.83,0.0734,240,106168.45,69428.96,30.74,198,True,36739.49
2676,3004,2889,9,119889.15,0.0825,240,197817.1,115093.58,62.27,80,False,82723.52
2677,3004,2742,9,81903.48,0.0787,240,128916.08,78627.34,64.06,8,False,50288.74
2678,3009,2840,9,58541.84,0.0988,240,115678.68,56200.17,26.48,129,True,59478.51
2679,3011,2146,7,6298.8,0.1799,60,5665.77,1889.64,50.73,89,False,3776.13
2680,3011,2315,9,70266.6,0.1139,60,40016.83,16863.98,47.15,75,False,23152.85
2681,3012,3061,8,94266.3,0.1196,48,45097.0,20738.59,69.73,0,False,24358.41
2682,3013,2320,7,10945.17,0.1437,24,3145.64,1313.42,58.27,149,True,1832.22
2683,3014,2033,9,53773.27,0.0884,60,23767.79,12905.58,38.88,144,True,10862.21
2684,3014,2450,7,5603.42,0.1993,36,3350.28,1008.62,42.13,49,False,2341.66
2685,3015,3029,8,15162.54,0.1793,36,8155.93,2501.82,73.5,0,False,5654.11
2686,3015,3036,7,10500.37,0.204,60,10710.38,3150.11,73.46,0,False,7560.27
2687,3018,2316,8,11247.09,0.1743,24,3920.74,1237.18,21.03,157,True,2683.56
2688,3020,3033,7,6590.65,0.1996,60,6577.47,1977.19,70.2,0,False,4600.28
2689,3021,2106,9,76281.54,0.0722,240,110150.54,73230.28,38.91,92,True,36920.26
2690,3023,1377,9,56671.31,0.1125,180,95632.84,40803.34,27.19,113,True,54829.5
2691,3024,1957,9,74325.17,0.0702,60,26088.13,17838.04,49.85,47,False,8250.09
2692,3025,1364,8,13836.57,0.1167,48,6458.91,3044.05,36.82,99,True,3414.86
2693,3026,2401,7,30992.57,0.1556,36,14467.33,5578.66,58.89,36,False,8888.67
2694,3026,2448,7,30692.54,0.217,48,26641.12,7366.21,58.98,116,True,19274.91
2695,3027,2573,7,2205.63,0.2678,48,2362.67,529.35,22.33,80,False,1833.32
2696,3028,1122,7,5878.4,0.2443,60,7180.47,1763.52,36.59,188,True,5416.95
2697,3028,1921,8,17162.9,0.1131,48,7764.5,3775.84,35.68,349,True,3988.66
2698,3029,2198,8,18341.07,0.1126,48,8260.82,4035.04,57.33,76,False,4225.78
2699,3030,2635,9,67575.81,0.0989,60,33416.24,16218.19,56.86,117,True,17198.05
2700,3032,3061,7,17263.75,0.2366,12,4084.6,1035.83,55.44,0,False,3048.77
2701,3033,2615,9,64683.59,0.0884,120,57180.29,31048.12,62.13,0,False,26132.17
2702,3033,2804,7,40934.86,0.2777,12,11367.61,2456.09,65.73,0,False,8911.52
2703,3034,3039,7,9354.79,0.2564,60,11992.84,2806.44,71.9,0,False,9186.4
2704,3035,2645,8,14388.84,0.1542,60,11093.8,3956.93,59.43,94,True,7136.87
2705,3036,3047,8,32526.83,0.113,60,18377.66,8944.88,71.14,0,False,9432.78
2706,3037,2913,7,26262.09,0.1612,48,16933.8,6302.9,54.77,0,False,10630.9
2707,3038,2735,7,28531.71,0.1439,24,8211.43,3423.81,47.84,42,False,4787.62
2708,3039,990,8,11896.02,0.1123,48,5343.69,2617.12,21.52,80,False,2726.57
2709,3040,2630,8,37531.33,0.0903,48,13556.32,8256.89,51.43,37,False,5299.43
2710,3041,2732,9,56719.26,0.0915,60,25949.06,13612.62,58.49,68,False,12336.44
2711,3042,2763,9,65241.75,0.0713,180,69776.05,46974.06,53.88,100,True,22801.99
2712,3042,2306,8,18177.51,0.1342,24,4878.84,1999.53,59.11,110,True,2879.31
2713,3043,1948,7,27248.45,0.2172,48,23673.45,6539.63,44.86,96,True,17133.82
2714,3043,2752,7,19802.55,0.1387,36,8239.84,3564.46,45.08,28,False,4675.38
2715,3045,1353,8,30256.18,0.1091,60,16504.75,8320.45,25.58,93,True,8184.3
2716,3045,1334,7,11385.59,0.2766,24,6298.51,1366.27,27.4,59,False,4932.24
2717,3049,2754,8,40478.25,0.093,24,7528.95,4452.61,44.5,169,True,3076.34
2718,3050,2817,8,23906.63,0.1381,24,6603.01,2629.73,48.06,0,False,3973.28
2719,3053,2632,7,20129.88,0.1794,24,7222.6,2415.59,66.98,199,True,4807.01
2720,3053,2734,8,30653.45,0.1608,36,14787.22,5057.82,66.24,118,True,9729.4
2721,3055,2449,7,41348.07,0.1832,12,7574.97,2480.88,43.13,361,True,5094.09
2722,3056,1042,8,21631.44,0.0949,24,4105.65,2379.46,34.2,13,False,1726.19
2723,3057,1793,7,7556.72,0.1352,24,2043.34,906.81,27.26,115,True,1136.53
2724,3057,1071,7,27263.34,0.2088,12,5692.59,1635.8,26.89,89,False,4056.79
2725,3059,2770,8,12599.64,0.1504,60,9474.93,3464.9,50.96,132,True,6010.03
2726,3063,2782,9,58389.89,0.1121,180,98182.6,42040.72,49.14,72,False,56141.88
2727,3064,2552,7,24120.24,0.2595,12,6259.2,1447.21,59.14,131,True,4811.99
2728,3067,3068,9,123733.88,0.1056,60,65331.49,29696.13,68.99,128,True,35635.36
2729,3069,3013,7,38100.38,0.2225,48,33909.34,9144.09,70.71,77,False,24765.25
2730,3069,3001,7,32167.28,0.221,12,7108.97,1930.04,71.45,65,False,5178.93
2731,3070,815,7,37051.5,0.2792,12,10344.78,2223.09,28.34,62,False,8121.69
2732,3072,3011,9,120168.73,0.0703,120,84478.62,57680.99,30.97,0,False,26797.63
2733,3073,1935,8,25331.9,0.0913,24,4625.6,2786.51,41.67,127,True,1839.09
2734,3074,1995,7,27919.76,0.1302,48,14540.61,6700.74,55.93,187,True,7839.87
2735,3079,2589,8,19971.41,0.1384,36,8292.13,3295.28,58.86,187,True,4996.85
2736,3081,2100,7,6756.26,0.2572,24,3475.42,810.75,33.44,107,True,2664.67
2737,3083,2375,9,68034.82,0.1117,180,113992.34,48985.07,21.81,123,True,65007.27
2738,3083,588,9,69370.47,0.0715,60,24799.94,16648.91,23.05,134,True,8151.03
2739,3084,2966,7,15715.57,0.2765,12,4345.36,942.93,73.55,0,False,3402.43
2740,3087,1780,8,41667.19,0.1222,72,30550.38,13750.17,35.66,149,True,16800.21
2741,3088,2240,7,10360.41,0.1382,60,7159.04,3108.12,21.98,166,True,4050.92
2742,3089,3048,8,10307.4,0.1607,36,4969.2,1700.72,73.36,0,False,3268.48
2743,3089,3053,8,13645.82,0.1215,72,9947.8,4503.12,72.61,0,False,5444.68
2744,3090,1928,9,66232.56,0.0907,180,90109.4,47687.44,43.24,143,True,42421.96
2745,3091,3011,8,14433.31,0.1221,60,8811.54,3969.16,54.36,0,False,4842.38
2746,3092,2253,7,16231.01,0.2487,36,12109.96,2921.58,53.36,119,True,9188.38
2747,3092,1996,8,56710.99,0.123,24,13950.9,6238.21,50.92,181,True,7712.69
2748,3094,1530,9,71108.89,0.0765,180,81597.45,51198.4,29.09,197,True,30399.05
2749,3095,2768,9,73484.82,0.0972,180,107140.87,52909.07,62.11,150,True,54231.8
2750,3096,1795,8,63828.21,0.1706,60,54445.46,17552.76,33.88,74,False,36892.7
2751,3098,1835,8,10548.33,0.1532,36,4848.01,1740.47,28.82,107,True,3107.54
2752,3104,1630,7,38060.83,0.2074,24,15787.63,4567.3,27.95,12,False,11220.33
2753,3105,1637,8,13020.52,0.1332,48,6937.33,2864.51,25.37,107,True,4072.82
2754,3106,2516,9,65722.78,0.1047,120,68811.75,31546.93,27.98,200,True,37264.82
2755,3107,2810,7,17187.89,0.1353,48,9302.09,4125.09,69.54,0,False,5177.0
2756,3109,1539,7,15913.68,0.2319,36,11071.15,2864.46,45.21,145,True,8206.69
2757,3110,2658,9,65308.26,0.0966,180,94631.67,47021.95,19.22,120,True,47609.72
2758,3112,2386,8,20701.8,0.1758,24,7278.75,2277.2,53.9,31,False,5001.55
2759,3113,1120,7,7677.88,0.2247,36,5175.66,1382.02,25.72,110,True,3793.64
2760,3114,3070,9,66990.47,0.1187,240,159035.38,64310.85,69.45,0,False,94724.53
2761,3115,1358,8,11100.55,0.1389,48,6167.47,2442.12,39.71,42,False,3725.35
2762,3116,2851,7,31994.36,0.1837,36,17632.09,5758.98,50.53,0,False,11873.11
2763,3116,3051,7,14971.08,0.1526,48,9138.35,3593.06,51.06,0,False,5545.29
2764,3117,2075,9,52891.6,0.0723,240,76481.25,50775.94,21.41,188,True,25705.31
2765,3118,3012,9,65743.49,0.0859,180,84710.49,47335.31,68.5,0,False,37375.18
2766,3119,2927,7,35747.4,0.166,36,17802.21,6434.53,71.86,25,False,11367.68
2767,3122,2953,8,25157.98,0.1606,60,20201.86,6918.44,50.5,0,False,13283.42
2768,3123,2020,8,17635.51,0.1384,24,4881.51,1939.91,36.04,58,False,2941.6
2769,3126,2585,7,44393.36,0.1435,60,31852.24,13318.01,56.05,58,False,18534.23
2770,3131,3058,8,14535.07,0.1316,36,5738.45,2398.29,72.73,0,False,3340.16
2771,3132,1509,9,56724.12,0.0741,60,21016.29,13613.79,40.5,108,True,7402.5
2772,3133,1949,8,12678.08,0.125,48,6339.04,2789.18,33.47,97,True,3549.86
2773,3134,2617,9,85147.5,0.1109,240,188857.15,81741.6,40.05,22,False,107115.55
2774,3135,2719,9,63205.94,0.1102,180,104479.42,45508.28,30.2,120,True,58971.14
2775,3137,2995,7,48541.89,0.2158,12,10475.34,2912.51,53.51,104,True,7562.83
2776,3138,3000,9,73434.32,0.0777,180,85587.7,52872.71,59.51,0,False,32714.99
2777,3140,2539,9,50042.62,0.084,120,42035.8,24020.46,56.67,150,True,18015.34
2778,3142,2830,9,69911.84,0.08,240,111858.94,67115.37,20.02,114,True,44743.57
2779,3142,1687,9,63393.51,0.0879,120,55722.9,30428.88,21.6,146,True,25294.02
2780,3143,2409,9,55985.68,0.0948,180,79611.64,40309.69,49.87,105,True,39301.95
2781,3144,3001,7,24466.58,0.1359,48,13300.03,5871.98,44.19,0,False,7428.05
2782,3145,2104,9,55494.96,0.0936,180,77914.92,39956.37,46.35,149,True,37958.55
2783,3147,2852,8,17733.15,0.1193,48,8462.26,3901.29,61.23,117,True,4560.97
2784,3148,3002,7,18028.32,0.2497,36,13505.01,3245.1,34.24,0,False,10259.91
2785,3148,2317,8,26034.59,0.1536,72,23993.48,8591.41,32.94,112,True,15402.07
2786,3151,1708,9,71215.23,0.0991,120,70574.29,34183.31,24.12,113,True,36390.98
2787,3151,1689,7,25978.07,0.2038,12,5294.33,1558.68,27.66,147,True,3735.65
2788,3152,2872,8,33557.18,0.138,36,13892.67,5536.93,23.5,58,False,8355.74
2789,3153,2963,7,8043.22,0.2156,48,6936.47,1930.37,54.3,0,False,5006.1
2790,3154,1427,7,6860.86,0.1733,24,2377.97,823.3,42.51,113,True,1554.67
2791,3155,2249,9,62463.95,0.099,120,61839.31,29982.7,51.35,103,True,31856.61
2792,3156,2971,8,13777.27,0.0977,72,8076.24,4546.5,71.08,57,False,3529.74
2793,3157,2897,8,14651.07,0.1012,72,8896.13,4834.85,43.72,0,False,4061.28
2794,3158,2254,9,52295.22,0.0724,240,75723.48,50203.41,50.12,47,False,25520.07
2795,3159,2105,8,43426.06,0.1017,72,26498.58,14330.6,32.61,96,True,12167.98
2796,3159,3066,9,80425.09,0.0849,120,68280.9,38604.04,30.21,0,False,29676.86
2797,3160,1656,9,72989.41,0.0855,120,62405.95,35034.92,31.92,73,False,27371.03
2798,3161,2716,8,29076.08,0.1399,24,8135.49,3198.37,63.14,64,False,4937.12
2799,3161,2787,8,23312.99,0.1255,60,14628.9,6411.07,62.78,100,True,8217.83
2800,3162,173,9,57103.71,0.1127,60,32177.94,13704.89,19.49,115,True,18473.05
2801,3163,1431,7,13026.08,0.1904,36,7440.5,2344.69,26.35,104,True,5095.81
2802,3163,2081,9,62109.35,0.0871,120,54097.24,29812.49,23.08,119,True,24284.75
2803,3164,1917,7,24899.87,0.1928,12,4800.69,1493.99,28.15,84,False,3306.7
2804,3165,2353,8,17984.64,0.172,36,9280.07,2967.47,26.92,142,True,6312.6
2805,3165,1633,9,69833.2,0.0892,180,93436.82,50279.9,22.84,182,True,43156.92
2806,3166,1654,9,54857.46,0.0806,240,88430.23,52663.16,30.77,115,True,35767.07
2807,3168,1519,8,10260.8,0.1503,60,7710.99,2821.72,40.91,99,True,4889.27
2808,3169,1100,8,31672.16,0.1451,24,9191.26,3483.94,22.15,96,True,5707.32
2809,3170,2450,7,33442.76,0.264,48,35315.55,8026.26,57.37,106,True,27289.29
2810,3171,2697,9,72279.24,0.0909,120,65701.83,34694.04,59.46,72,False,31007.79
2811,3172,2679,8,36481.63,0.175,60,31921.43,10032.45,38.58,38,False,21888.98
2812,3173,2793,7,11586.31,0.2033,24,4710.99,1390.36,56.65,93,True,3320.63
2813,3174,1434,8,43145.2,0.1734,60,37406.89,11864.93,35.3,115,True,25541.96
2814,3174,1441,8,55524.43,0.1695,72,56468.35,18323.06,34.53,113,True,38145.29
2815,3175,1491,8,18388.19,0.1194,24,4391.1,2022.7,33.7,96,True,2368.4
2816,3177,984,9,69041.27,0.0932,240,128692.93,66279.62,22.72,116,True,62413.31
2817,3177,2180,9,72852.53,0.0884,180,96602.45,52453.82,23.29,87,False,44148.63
2818,3179,2729,7,40706.52,0.129,24,10502.28,4884.78,69.29,13,False,5617.5
2819,3180,2386,7,12636.84,0.2642,36,10015.96,2274.63,35.78,68,False,7741.33
2820,3181,2832,9,68786.3,0.1146,120,78829.1,33017.42,58.95,11,False,45811.68
2821,3182,2994,8,41715.0,0.1593,36,19935.6,6882.97,72.58,0,False,13052.63
2822,3182,3043,7,2647.41,0.2591,48,2743.78,635.38,74.34,0,False,2108.4
2823,3185,2178,9,73177.8,0.0707,180,77605.06,52688.02,50.79,186,True,24917.04
2824,3186,256,7,10546.95,0.2744,60,14470.42,3164.09,23.49,95,True,11306.33
2825,3186,2153,7,3979.93,0.2715,36,3241.65,716.39,24.01,111,True,2525.26
2826,3187,2362,7,1611.28,0.1917,24,617.76,193.35,55.21,122,True,424.41
2827,3188,3062,7,23763.05,0.2002,48,19029.45,5703.13,40.37,0,False,13326.32
2828,3190,2639,7,32263.18,0.1974,24,12737.5,3871.58,50.89,89,False,8865.92
2829,3190,2971,7,29535.66,0.2318,12,6846.37,1772.14,51.39,0,False,5074.23
2830,3191,2864,9,50971.5,0.102,120,51990.93,24466.32,50.97,0,False,27524.61
2831,3192,3044,7,23687.34,0.157,36,11156.74,4263.72,72.51,0,False,6893.02
2832,3193,2177,9,99125.92,0.1146,180,170397.46,71370.66,45.26,79,False,99026.8
2833,3196,2728,8,12780.95,0.1469,48,7510.09,2811.81,53.47,61,False,4698.28
2834,3197,3006,8,35120.59,0.1543,72,32514.64,11589.79,49.62,0,False,20924.85
2835,3197,2507,9,68175.91,0.0784,240,106899.83,65448.87,44.76,114,True,41450.96
2836,3199,2842,7,2854.12,0.2037,24,1162.77,342.49,58.95,147,True,820.28
2837,3201,2608,9,73082.43,0.0933,60,34092.95,17539.78,60.53,0,False,16553.17
2838,3202,445,9,67675.97,0.0925,120,62600.27,32484.47,18.14,195,True,30115.8
2839,3203,2742,9,56942.88,0.1132,240,128918.68,54665.16,50.29,158,True,74253.52
2840,3204,2326,9,92329.87,0.0912,240,168409.68,88636.68,42.66,127,True,79773.0
2841,3205,2483,7,12213.37,0.1563,12,1908.95,732.8,62.57,65,False,1176.15
2842,3205,3022,7,10397.23,0.1581,60,8219.01,3119.17,61.9,0,False,5099.84
2843,3206,2209,8,21474.59,0.1369,60,14699.36,5905.51,24.55,107,True,8793.85
2844,3206,1488,7,5677.35,0.1848,12,1049.17,340.64,25.94,38,False,708.53
2845,3208,1605,9,59602.7,0.0849,60,25301.35,14304.65,32.58,94,True,10996.7
2846,3210,2818,7,13813.12,0.1988,36,8238.14,2486.36,44.63,24,False,5751.78
2847,3212,2976,7,11986.98,0.1652,24,3960.5,1438.44,42.75,0,False,2522.06
2848,3212,2128,8,11847.87,0.1402,24,3322.14,1303.27,42.65,119,True,2018.87
2849,3213,2588,9,51967.62,0.0829,60,21540.58,12472.23,61.27,101,True,9068.35
2850,3214,3070,8,96976.03,0.1386,60,67204.39,26668.41,70.83,0,False,40535.98
2851,3216,2202,8,23868.29,0.1756,60,20956.36,6563.78,53.57,119,True,14392.58
2852,3217,1792,9,71630.96,0.1032,60,36961.58,17191.43,45.45,364,True,19770.15
2853,3218,3052,8,14653.43,0.1393,60,10206.11,4029.69,66.3,0,False,6176.42
2854,3219,3040,9,65607.39,0.0888,180,87389.04,47237.32,53.52,0,False,40151.72
2855,3220,1924,8,41652.11,0.0968,36,12095.77,6872.6,40.1,66,False,5223.17
2856,3221,2565,9,62811.17,0.1032,180,97231.69,45224.04,58.82,112,True,52007.65
2857,3222,1047,7,42730.83,0.2208,48,37739.87,10255.4,28.19,147,True,27484.47
2858,3222,2244,7,30373.99,0.2528,24,15357.09,3644.88,29.16,99,True,11712.21
2859,3224,353,7,16081.22,0.1661,24,5342.18,1929.75,22.93,58,False,3412.43
2860,3225,2972,7,39926.54,0.1653,24,13199.71,4791.18,69.99,102,True,8408.53
2861,3225,2981,8,39005.88,0.1077,60,21004.67,10726.62,69.29,47,False,10278.05
2862,3227,2892,7,18035.08,0.2614,60,23571.85,5410.52,67.72,0,False,18161.33
